age,annual_income,spending_score,debt_ratio,credit_card_count,overdue_count_6m,credit_score,is_overdue
28,8564.0,60,0.08,4,0,574.0,0
60,6404.0,84,0.89,2,0,470.0,0
34,6765.0,76,0.66,5,0,390.0,0
57,4034.0,91,0.19,9,1,350.0,0
35,2743.0,61,0.32,4,0,339.0,0
29,4564.0,92,0.35,9,0,375.0,0
45,6709.0,83,0.25,8,1,485.0,0
61,3090.0,42,0.42,8,1,288.0,0
35,3456.0,47,0.26,5,1,304.0,0
59,2740.0,75,0.05,5,0,336.0,0
25,2010.0,29,0.84,8,1,215.0,0
63,6153.0,84,0.9,8,0,449.0,0
44,6738.0,95,0.18,9,1,451.0,0
41,3616.0,78,0.72,5,0,379.0,0
56,1779.0,48,0.18,2,0,355.0,0
25,5048.0,3,0.15,1,2,367.0,0
65,7123.0,12,0.38,7,0,438.0,0
30,4198.0,17,0.39,4,1,322.0,0
53,6441.0,59,0.86,8,0,388.0,0
47,7032.0,39,0.09,7,0,437.0,0
49,4976.0,94,0.01,4,1,413.0,0
67,8331.0,10,0.42,2,1,468.0,0
52,2201.0,83,0.21,6,2,193.0,1
29,6891.0,82,0.72,3,2,342.0,0
59,3494.0,75,0.85,8,0,370.0,0
60,7512.0,4,0.79,2,0,394.0,0
29,3387.0,55,0.89,1,0,287.0,1
37,7426.0,5,0.87,5,0,469.0,0
59,3588.0,82,0.72,4,0,340.0,0
24,4504.0,9,0.04,7,1,420.0,0
23,5586.0,50,0.09,1,1,428.0,0
67,4846.0,41,0.12,9,0,426.0,0
61,5391.0,65,0.1,7,0,443.0,0
50,5999.0,2,0.83,7,0,412.0,0
23,6011.0,18,0.47,4,0,407.0,0
62,1500.0,53,0.63,5,3,139.0,1
57,2386.0,9,0.11,8,1,266.0,1
32,6581.0,38,0.62,4,0,414.0,0
42,4031.0,16,0.58,1,1,329.0,0
23,4148.0,63,0.14,4,1,383.0,0
63,4676.0,11,0.63,4,0,335.0,0
35,5522.0,96,0.13,7,0,429.0,0
51,4955.0,94,0.82,7,0,357.0,0
53,5718.0,37,0.32,6,2,397.0,0
47,2770.0,97,0.74,7,0,342.0,0
37,7645.0,66,0.98,6,0,410.0,0
53,5579.0,12,0.59,1,0,384.0,0
56,5555.0,26,0.27,1,2,369.0,0
23,2082.0,40,0.38,7,0,315.0,0
54,4389.0,24,0.57,3,0,313.0,0
47,2940.0,3,0.7,2,0,310.0,0
58,5410.0,11,0.37,9,0,458.0,0
36,8488.0,34,0.52,1,0,540.0,0
44,6009.0,75,0.19,2,0,442.0,0
47,9210.0,12,0.4,9,0,595.0,0
46,1500.0,16,0.78,7,1,229.0,1
32,1521.0,88,0.62,1,1,241.0,0
48,4104.0,43,0.73,6,0,316.0,0
26,2689.0,94,0.94,3,2,198.0,1
23,2228.0,8,0.43,5,0,295.0,0
59,5111.0,42,0.72,2,1,317.0,0
26,5583.0,1,0.76,8,0,372.0,0
37,6717.0,97,0.99,1,0,413.0,0
58,4314.0,63,0.79,7,1,327.0,0
26,4193.0,65,0.11,5,0,414.0,0
28,3267.0,84,0.63,7,1,286.0,1
44,7472.0,38,0.47,4,2,400.0,0
43,4767.0,10,0.72,3,0,312.0,0
52,3122.0,93,0.89,8,0,295.0,0
51,5745.0,59,0.63,6,0,446.0,0
24,3784.0,39,0.84,9,0,355.0,0
20,5535.0,67,0.74,5,1,333.0,0
39,7113.0,11,0.61,1,2,353.0,0
42,2137.0,47,0.38,1,0,345.0,0
49,7392.0,45,0.71,8,1,405.0,0
53,3325.0,68,0.86,8,1,252.0,1
31,6683.0,33,0.35,5,1,432.0,0
20,3714.0,71,0.04,7,0,421.0,0
31,4223.0,13,0.44,4,1,324.0,0
43,5695.0,33,0.29,8,0,441.0,0
25,4471.0,29,0.65,2,0,352.0,0
59,6762.0,68,0.92,3,1,353.0,0
69,7059.0,61,0.83,9,0,408.0,0
61,4773.0,23,0.01,2,0,468.0,0
23,8664.0,46,0.52,2,1,501.0,0
28,5563.0,37,0.83,5,2,278.0,1
30,5087.0,5,0.96,7,0,319.0,0
20,9214.0,91,0.6,4,0,524.0,0
27,2142.0,73,0.04,7,0,345.0,0
36,6284.0,32,0.77,4,0,413.0,0
27,8005.0,38,0.22,9,0,514.0,0
58,5249.0,20,0.83,6,0,329.0,0
28,5267.0,94,0.94,1,0,376.0,0
51,3043.0,51,0.4,8,1,331.0,0
47,4481.0,79,0.37,1,1,314.0,0
57,5244.0,15,0.83,1,0,395.0,0
69,6251.0,85,0.66,8,0,321.0,0
68,6739.0,62,0.52,6,1,433.0,0
40,5253.0,34,0.85,9,1,294.0,0
40,3903.0,64,0.64,9,0,330.0,0
42,6811.0,76,0.53,3,2,382.0,0
43,3638.0,6,0.66,9,0,318.0,0
34,7370.0,17,0.01,2,1,480.0,0
35,4180.0,15,0.09,3,0,402.0,0
35,1500.0,40,0.53,3,1,241.0,1
36,9342.0,51,0.44,7,0,520.0,0
24,5654.0,54,0.22,3,0,458.0,0
54,4455.0,61,0.06,7,1,364.0,0
21,6770.0,26,0.88,7,1,405.0,0
30,5654.0,63,0.73,8,0,366.0,0
67,2020.0,60,0.95,1,2,151.0,1
40,6025.0,89,0.15,2,1,395.0,0
59,4773.0,84,0.06,1,1,366.0,0
39,1568.0,42,0.68,3,0,291.0,1
61,2575.0,76,0.63,6,0,295.0,0
55,3982.0,77,0.03,2,0,410.0,0
36,3347.0,73,0.79,2,1,301.0,0
54,5317.0,7,0.81,2,0,378.0,0
40,3733.0,14,0.62,5,0,350.0,0
23,1514.0,57,0.88,6,0,280.0,1
38,4826.0,28,0.32,7,3,257.0,0
58,8750.0,36,0.84,4,0,413.0,0
42,6289.0,33,0.05,3,0,489.0,0
28,5447.0,23,0.73,2,3,269.0,1
68,4067.0,9,0.87,1,0,268.0,1
43,6645.0,66,0.19,5,0,446.0,0
42,3960.0,62,0.48,3,0,439.0,0
57,4097.0,95,0.35,4,0,342.0,0
60,4929.0,13,0.3,2,1,355.0,0
26,1500.0,23,0.79,6,0,210.0,1
30,5586.0,21,0.33,6,0,446.0,0
56,6359.0,9,0.72,6,0,423.0,0
27,2607.0,26,0.99,7,0,296.0,0
29,2465.0,88,0.84,2,0,309.0,0
25,9120.0,32,0.22,4,1,486.0,0
35,9211.0,86,0.34,4,1,476.0,0
39,6667.0,8,0.7,7,1,396.0,0
50,8594.0,99,0.91,5,2,322.0,0
68,1500.0,28,0.85,9,0,280.0,1
63,5214.0,77,0.48,9,0,434.0,0
27,10648.0,77,0.78,2,0,555.0,0
49,3107.0,97,0.51,7,0,344.0,0
40,5068.0,98,0.75,5,1,352.0,0
47,4920.0,51,0.22,6,0,420.0,0
52,7282.0,82,0.49,8,1,385.0,0
47,2924.0,68,0.79,6,2,215.0,1
57,3843.0,52,0.17,7,0,437.0,0
35,4280.0,48,0.82,2,0,282.0,1
35,6020.0,71,0.99,6,0,362.0,0
30,2109.0,50,0.24,4,0,399.0,0
65,3768.0,4,0.9,4,0,271.0,1
59,4343.0,11,0.01,2,0,465.0,0
65,1500.0,38,0.87,9,1,196.0,1
66,5731.0,47,0.13,1,0,446.0,0
44,3181.0,73,0.52,7,0,303.0,0
41,6247.0,2,0.52,3,0,405.0,0
44,3718.0,32,0.27,8,1,368.0,0
24,5803.0,80,0.75,6,2,299.0,0
23,5185.0,92,0.88,7,1,302.0,0
68,5546.0,17,0.06,3,2,360.0,0
66,5812.0,31,0.31,5,1,429.0,0
67,4963.0,62,0.31,1,0,418.0,0
44,3652.0,6,0.51,6,0,334.0,0
27,1500.0,2,0.68,2,0,259.0,1
44,3177.0,89,0.94,8,0,349.0,0
46,4847.0,75,0.7,4,0,378.0,0
48,2447.0,57,0.54,5,1,265.0,0
22,4589.0,7,0.77,8,1,309.0,0
58,4118.0,24,0.91,8,0,350.0,0
67,6000.0,50,0.45,7,0,462.0,0
59,4029.0,78,0.26,3,1,401.0,0
60,5384.0,49,0.26,6,3,291.0,0
46,1500.0,84,0.61,8,0,237.0,1
28,2750.0,12,0.75,1,0,317.0,0
39,1663.0,55,0.24,3,1,249.0,1
45,5025.0,82,0.49,6,0,382.0,0
38,6089.0,71,0.8,2,0,368.0,0
55,4811.0,94,0.33,6,0,400.0,0
23,5858.0,73,0.77,8,0,408.0,0
26,6078.0,63,0.35,2,1,399.0,0
39,7661.0,56,0.5,8,1,429.0,0
49,6732.0,46,0.02,7,2,403.0,0
32,1500.0,20,0.86,2,1,176.0,0
28,5867.0,64,0.63,4,0,429.0,0
65,5679.0,71,0.59,5,0,410.0,0
53,5153.0,11,0.36,4,0,426.0,0
60,5387.0,64,0.29,9,1,341.0,0
51,5064.0,47,0.54,5,0,419.0,0
45,4901.0,19,0.1,2,0,456.0,0
22,2493.0,11,0.72,8,0,252.0,1
21,4230.0,55,0.8,8,0,339.0,0
69,9971.0,55,0.31,8,1,520.0,0
22,7056.0,40,0.11,6,1,407.0,0
23,5771.0,43,0.08,5,0,474.0,0
34,7461.0,59,0.13,3,1,483.0,0
68,5913.0,46,0.14,8,1,385.0,0
35,3722.0,56,0.17,4,0,404.0,0
64,5978.0,85,0.31,3,0,434.0,0
24,7175.0,20,0.02,3,0,504.0,0
65,6189.0,96,0.31,4,1,356.0,0
56,7326.0,86,0.08,9,0,503.0,0
34,8018.0,13,0.01,5,0,535.0,0
61,4687.0,20,0.1,4,0,438.0,0
22,3324.0,30,0.86,2,2,172.0,1
32,8016.0,64,0.42,9,0,523.0,0
45,5396.0,43,0.46,5,1,374.0,0
54,4260.0,50,0.4,9,1,316.0,0
31,6003.0,61,0.71,9,0,370.0,0
40,3601.0,67,0.13,7,0,432.0,0
45,3745.0,68,0.44,7,2,292.0,0
26,4247.0,29,0.79,9,0,395.0,0
45,5628.0,57,0.15,2,0,467.0,0
27,3938.0,56,0.11,6,0,442.0,0
42,3818.0,84,0.59,7,0,349.0,0
31,1500.0,58,0.19,9,0,354.0,0
22,6824.0,37,0.26,2,2,368.0,0
36,5370.0,35,0.54,5,1,407.0,0
37,9429.0,29,0.45,4,2,438.0,0
57,8049.0,45,0.3,9,1,465.0,0
37,8001.0,48,0.85,8,2,375.0,0
32,5487.0,85,0.64,2,2,291.0,1
66,3566.0,92,0.25,5,0,391.0,0
42,3207.0,82,0.77,9,1,272.0,1
37,9666.0,15,0.64,5,1,449.0,0
49,4655.0,55,0.39,6,0,377.0,0
23,5123.0,88,0.32,1,1,409.0,0
54,4034.0,74,0.12,4,1,322.0,0
51,4492.0,15,0.47,6,0,382.0,0
28,8350.0,42,0.85,8,1,484.0,0
57,5132.0,82,0.18,1,0,449.0,0
56,8183.0,89,0.44,8,1,466.0,0
69,5858.0,39,0.78,6,0,377.0,0
61,8204.0,15,0.38,4,2,381.0,0
66,4423.0,86,0.1,1,0,423.0,0
46,4019.0,1,0.13,3,0,382.0,0
40,6989.0,38,0.09,1,0,512.0,0
49,1805.0,8,0.11,1,0,341.0,0
28,7582.0,80,0.39,5,0,516.0,0
48,8353.0,13,0.14,5,0,565.0,0
28,1500.0,53,0.76,1,0,241.0,0
38,5406.0,67,0.15,1,1,344.0,0
51,5514.0,49,0.43,2,1,337.0,0
35,4858.0,75,0.35,4,0,416.0,0
22,7352.0,65,0.42,6,1,429.0,0
60,6123.0,89,0.42,5,0,384.0,0
65,5461.0,26,0.22,7,1,375.0,0
49,6274.0,20,0.5,2,0,373.0,0
27,4263.0,52,0.68,6,0,444.0,0
64,4922.0,75,0.09,3,0,397.0,0
67,3274.0,17,0.78,4,0,370.0,0
24,7671.0,95,0.35,9,1,431.0,0
56,2683.0,76,0.52,1,0,317.0,0
39,2310.0,88,0.28,9,1,242.0,1
40,7610.0,48,0.62,1,0,448.0,0
68,4788.0,98,0.1,1,0,460.0,0
63,4200.0,38,0.82,6,1,233.0,0
62,3822.0,49,0.93,4,0,325.0,0
54,5344.0,71,0.13,2,0,413.0,0
32,3682.0,58,0.82,3,0,327.0,0
40,5798.0,46,0.24,5,1,398.0,0
53,4115.0,49,0.27,7,0,409.0,0
27,7044.0,5,0.1,6,0,497.0,0
35,6417.0,79,0.52,2,0,464.0,0
47,2853.0,81,0.82,5,0,256.0,1
43,6857.0,76,0.28,3,1,437.0,0
29,4138.0,83,0.58,7,0,360.0,0
28,3499.0,63,0.87,6,0,428.0,0
53,6593.0,64,0.46,2,0,432.0,0
34,1500.0,25,0.84,1,0,232.0,1
51,5747.0,48,0.94,9,1,270.0,0
66,2664.0,92,0.97,3,0,237.0,1
27,2689.0,40,0.54,7,0,288.0,1
66,3569.0,97,0.95,2,0,340.0,0
49,4328.0,98,0.73,3,0,360.0,0
58,2566.0,96,0.79,2,0,248.0,0
34,3587.0,27,0.91,9,0,341.0,0
42,4709.0,61,0.11,4,0,466.0,0
36,3672.0,17,0.11,2,0,420.0,0
65,5984.0,5,0.6,1,0,379.0,0
68,4318.0,81,0.43,7,1,391.0,0
49,1500.0,56,0.62,9,0,276.0,1
34,3204.0,30,0.22,5,3,197.0,0
65,6413.0,52,0.81,6,0,367.0,0
24,1500.0,24,0.51,6,0,328.0,0
59,5278.0,51,0.42,6,1,350.0,0
53,6655.0,68,0.08,3,1,483.0,0
27,6602.0,86,0.94,2,1,350.0,0
48,4386.0,66,0.49,1,1,335.0,0
37,7358.0,91,0.51,1,0,427.0,0
20,4759.0,38,0.95,7,2,226.0,1
29,3179.0,55,0.8,9,0,280.0,1
55,6368.0,82,0.11,4,0,392.0,0
63,7794.0,17,0.09,5,1,457.0,0
62,4996.0,26,0.76,1,0,389.0,0
61,4521.0,4,0.16,3,1,391.0,0
48,7935.0,2,0.05,4,2,399.0,0
31,4400.0,60,0.27,7,3,308.0,0
50,5704.0,15,0.26,8,0,444.0,0
25,6040.0,76,0.81,8,0,435.0,0
64,4739.0,65,0.95,5,1,338.0,0
54,4280.0,56,0.64,6,0,348.0,0
50,4909.0,39,0.4,5,1,305.0,0
24,5606.0,61,0.03,6,0,434.0,0
21,4626.0,77,0.27,5,0,378.0,0
31,3985.0,37,0.9,3,0,321.0,0
56,12058.0,51,0.2,5,0,676.0,0
56,4505.0,72,0.1,7,0,364.0,0
22,7077.0,42,0.15,2,1,425.0,0
56,2846.0,88,0.19,2,0,341.0,0
31,5775.0,99,0.53,7,1,379.0,0
50,3154.0,87,0.56,6,3,169.0,1
67,7374.0,62,0.76,1,0,499.0,0
40,1500.0,69,0.32,9,0,308.0,0
60,4641.0,10,0.38,5,1,385.0,0
49,3070.0,37,0.44,3,1,240.0,1
51,6783.0,24,0.14,1,1,440.0,0
26,7611.0,92,0.7,5,0,504.0,0
29,3691.0,12,0.02,4,0,395.0,0
58,4121.0,87,0.34,4,2,297.0,0
48,4925.0,22,0.56,4,0,385.0,0
62,5379.0,54,0.81,1,1,375.0,0
36,3766.0,47,0.58,9,0,383.0,0
41,5081.0,90,0.99,9,0,377.0,0
21,6392.0,94,0.93,4,0,380.0,0
63,4632.0,11,0.42,6,1,332.0,0
40,5989.0,27,0.18,7,0,486.0,0
40,8948.0,27,0.06,3,0,526.0,0
47,3277.0,69,0.46,8,0,365.0,0
28,5861.0,6,0.79,1,0,435.0,0
65,4430.0,30,0.37,6,0,437.0,0
30,2457.0,7,0.55,5,0,248.0,1
25,4975.0,22,0.28,8,0,396.0,0
26,7366.0,6,0.99,3,0,411.0,0
30,4655.0,45,0.54,8,0,349.0,0
50,10060.0,20,0.28,4,0,545.0,0
27,4816.0,48,0.3,5,0,408.0,0
47,3004.0,67,0.59,2,0,307.0,0
50,5771.0,12,0.8,4,0,361.0,0
41,4200.0,34,0.4,4,0,365.0,0
66,2079.0,84,0.33,2,1,297.0,0
58,7487.0,52,0.01,4,0,504.0,0
21,1500.0,76,0.78,4,2,173.0,1
57,7986.0,56,0.53,5,0,503.0,0
35,6550.0,27,0.95,2,0,422.0,0
61,3298.0,88,0.89,9,1,261.0,1
22,4464.0,88,0.8,3,0,346.0,0
21,5590.0,41,0.28,9,2,333.0,0
55,4229.0,98,0.19,5,2,274.0,1
49,4457.0,38,0.26,3,1,344.0,0
59,4253.0,73,0.63,1,2,281.0,1
42,4082.0,33,0.49,7,1,334.0,0
55,8659.0,12,0.21,1,0,559.0,0
66,4368.0,15,0.65,3,0,386.0,0
25,3968.0,25,0.71,4,0,334.0,0
33,4561.0,14,0.4,1,0,380.0,0
54,7689.0,14,0.18,2,0,527.0,0
55,4398.0,5,0.78,2,0,371.0,0
42,7055.0,84,0.12,1,1,481.0,0
67,8794.0,21,0.75,7,0,469.0,0
46,4349.0,83,0.61,3,0,360.0,0
44,4338.0,22,0.03,5,1,383.0,0
68,7656.0,56,0.12,1,0,525.0,0
47,7683.0,55,0.7,6,0,492.0,0
20,1987.0,81,0.6,8,0,290.0,1
63,1500.0,83,0.68,7,2,165.0,1
47,3564.0,15,0.43,6,0,371.0,0
54,6326.0,57,0.1,5,0,459.0,0
50,3482.0,37,0.62,9,0,326.0,0
39,9297.0,79,0.11,8,1,501.0,0
45,6734.0,2,0.55,7,1,368.0,0
37,6198.0,13,0.08,5,0,474.0,0
30,7720.0,55,0.79,3,0,447.0,0
22,3343.0,70,0.74,2,0,373.0,0
28,7590.0,5,0.38,5,0,488.0,0
42,2953.0,90,0.76,9,1,251.0,0
54,2147.0,5,0.87,2,0,287.0,1
44,3914.0,66,0.23,6,1,274.0,1
20,2674.0,72,0.92,7,0,324.0,0
62,8178.0,46,0.89,1,2,340.0,0
59,5380.0,78,0.46,9,0,387.0,0
64,5691.0,20,0.37,5,0,372.0,0
41,1500.0,60,0.14,1,1,275.0,0
54,5446.0,89,0.89,5,1,325.0,0
45,6662.0,61,0.74,7,0,440.0,0
29,6678.0,97,0.02,6,0,479.0,0
20,1500.0,18,0.35,1,0,367.0,0
57,4455.0,88,0.04,8,0,422.0,0
62,3658.0,21,0.44,6,0,347.0,0
22,1500.0,98,0.62,6,1,251.0,1
33,2983.0,1,0.81,7,1,282.0,1
61,3331.0,46,0.5,3,0,366.0,0
36,2843.0,21,0.25,6,0,358.0,0
64,4448.0,51,0.07,8,1,340.0,0
38,4555.0,42,0.63,5,0,406.0,0
50,3173.0,36,0.9,7,0,292.0,0
47,7811.0,63,0.25,1,0,494.0,0
57,7275.0,91,0.52,7,0,482.0,0
48,7553.0,52,0.35,4,1,518.0,0
51,9072.0,72,0.84,4,0,513.0,0
31,6368.0,79,0.61,2,1,328.0,0
53,5892.0,38,0.47,2,2,363.0,0
42,6926.0,28,0.67,2,1,328.0,0
53,5587.0,2,0.23,5,0,440.0,0
68,6792.0,32,0.45,4,1,442.0,0
20,3678.0,18,0.57,4,0,338.0,0
40,1542.0,93,0.33,6,0,311.0,0
61,4706.0,72,0.9,7,0,339.0,0
51,5902.0,3,0.51,9,0,436.0,0
38,5670.0,55,0.68,4,0,427.0,0
25,4352.0,89,0.19,2,2,307.0,0
22,6190.0,23,0.47,7,0,435.0,0
34,6976.0,74,0.71,9,0,429.0,0
42,3022.0,4,0.48,2,0,361.0,0
63,1933.0,54,0.77,1,0,303.0,0
29,6784.0,74,0.5,2,1,405.0,0
26,10049.0,47,1.0,7,1,530.0,0
39,1500.0,20,0.51,1,0,311.0,0
50,5425.0,59,0.53,9,0,382.0,0
49,4549.0,13,0.63,6,0,401.0,0
59,7736.0,19,0.86,3,0,453.0,0
66,4070.0,89,0.33,8,1,330.0,0
51,5725.0,88,0.42,9,0,389.0,0
39,2688.0,45,0.84,3,2,153.0,0
59,1959.0,11,0.71,6,1,254.0,0
24,3956.0,86,0.31,7,0,371.0,0
54,7533.0,26,0.27,7,0,477.0,0
21,4836.0,18,0.44,7,1,321.0,0
63,3177.0,9,0.95,4,0,280.0,1
44,9555.0,30,0.67,9,0,458.0,0
69,7677.0,18,0.57,6,0,511.0,0
60,3370.0,6,0.93,4,0,300.0,0
64,5655.0,8,0.55,6,1,386.0,0
43,3148.0,61,0.6,9,1,234.0,1
28,5566.0,52,0.24,8,0,485.0,0
57,4706.0,32,0.22,6,1,411.0,0
24,5687.0,78,0.12,3,0,462.0,0
64,4266.0,68,0.81,1,0,341.0,0
42,3361.0,66,0.9,2,1,250.0,0
23,6208.0,44,0.89,4,1,388.0,0
57,2156.0,88,0.81,7,0,290.0,1
46,3561.0,9,0.4,6,0,362.0,0
34,7314.0,37,0.27,2,0,501.0,0
45,2469.0,7,0.89,1,1,297.0,0
31,2423.0,80,0.27,9,0,403.0,0
53,6704.0,29,0.24,1,1,420.0,0
60,1500.0,63,0.8,4,1,191.0,0
29,3467.0,61,0.75,7,0,286.0,1
29,4300.0,38,0.34,2,0,405.0,0
51,1500.0,63,0.1,7,1,213.0,1
47,5299.0,25,0.98,5,1,285.0,1
39,4910.0,54,0.4,2,1,354.0,0
26,1500.0,93,0.67,6,0,308.0,0
58,9136.0,55,0.33,5,0,480.0,0
51,5440.0,72,0.62,7,0,421.0,0
42,1500.0,56,0.86,4,2,130.0,1
58,3152.0,39,0.03,9,0,379.0,0
29,8715.0,5,0.0,7,0,547.0,0
24,3649.0,45,0.38,7,0,367.0,0
44,6221.0,26,0.65,7,0,407.0,0
49,2350.0,10,0.42,3,1,277.0,1
29,7567.0,21,0.91,1,0,431.0,0
54,6309.0,9,0.31,5,1,402.0,0
63,6254.0,52,0.73,4,0,415.0,0
66,3619.0,82,0.73,8,0,310.0,0
27,2923.0,41,0.04,3,3,237.0,1
59,7225.0,65,0.35,2,1,440.0,0
56,6275.0,60,0.39,3,0,500.0,0
38,3055.0,58,0.08,1,0,418.0,0
37,4994.0,3,0.8,8,1,294.0,0
23,4436.0,49,0.49,3,0,393.0,0
63,3560.0,35,0.86,7,1,261.0,1
42,2588.0,96,0.84,7,0,282.0,1
63,3548.0,90,0.58,6,0,370.0,0
56,2032.0,73,0.73,1,2,149.0,1
51,4360.0,92,0.04,8,1,362.0,0
53,5591.0,49,0.72,9,0,359.0,0
60,2969.0,26,0.76,4,1,260.0,1
44,3278.0,95,0.85,1,0,313.0,0
55,7203.0,12,0.22,1,0,484.0,0
44,5120.0,4,0.9,9,0,389.0,0
62,4960.0,79,0.67,8,0,383.0,0
45,1726.0,51,0.79,8,0,278.0,1
39,4343.0,43,0.89,1,0,333.0,0
56,6315.0,90,0.04,9,0,503.0,0
66,3744.0,16,0.93,4,1,264.0,1
54,2460.0,73,0.14,8,0,381.0,0
48,3493.0,12,0.44,4,0,451.0,0
59,4060.0,21,0.25,7,0,376.0,0
69,3980.0,48,0.45,3,1,285.0,1
30,7221.0,68,0.3,2,0,461.0,0
69,6743.0,76,0.08,9,0,462.0,0
23,1500.0,25,0.02,1,1,301.0,0
41,4413.0,31,0.8,6,2,242.0,1
61,6790.0,79,0.2,3,1,437.0,0
35,5143.0,64,0.77,8,1,321.0,0
47,4310.0,81,0.53,6,0,397.0,0
56,7266.0,28,0.83,7,1,363.0,0
59,4049.0,4,0.27,3,0,445.0,0
28,6649.0,87,0.24,6,3,362.0,0
59,7170.0,82,0.28,1,0,485.0,0
63,5143.0,92,0.52,6,0,365.0,0
39,8354.0,10,0.83,2,1,375.0,0
49,6128.0,50,0.53,7,0,435.0,0
41,1500.0,44,0.64,5,1,235.0,1
32,5835.0,77,0.98,8,0,362.0,0
25,4248.0,61,0.26,8,0,350.0,0
47,4738.0,76,0.27,1,1,382.0,0
42,8790.0,16,0.67,7,1,458.0,0
41,1500.0,50,0.27,4,0,395.0,0
39,6992.0,17,0.7,8,0,488.0,0
26,3698.0,93,0.47,1,2,255.0,1
39,4231.0,91,0.8,4,0,368.0,0
52,5178.0,47,0.94,9,0,318.0,0
40,6208.0,36,0.08,2,0,497.0,0
40,2884.0,37,0.18,1,1,301.0,0
64,1625.0,39,0.12,8,1,283.0,1
53,2888.0,29,0.38,2,0,343.0,0
65,7487.0,52,0.69,1,1,402.0,0
60,6091.0,46,0.55,3,0,389.0,0
20,5463.0,8,0.38,2,1,340.0,0
51,5512.0,20,0.55,9,2,295.0,0
23,6432.0,66,0.48,2,0,453.0,0
34,2059.0,4,0.85,3,1,224.0,0
59,3488.0,78,0.43,2,0,367.0,0
35,7217.0,42,0.09,5,0,525.0,0
57,3298.0,30,0.84,8,0,271.0,1
23,7156.0,34,0.33,3,2,353.0,0
30,3876.0,12,0.58,5,0,322.0,0
25,2239.0,93,0.56,5,1,262.0,1
33,4605.0,82,0.17,9,1,386.0,0
61,7212.0,66,0.57,8,1,416.0,0
52,7058.0,31,0.94,1,0,419.0,0
30,6021.0,21,0.97,3,0,352.0,0
33,8159.0,16,0.57,3,0,454.0,0
35,4031.0,57,0.7,2,0,455.0,0
58,6783.0,84,0.21,4,1,451.0,0
52,5946.0,26,0.21,2,0,420.0,0
28,5956.0,14,0.42,8,0,445.0,0
68,2664.0,13,0.33,3,0,341.0,0
42,2500.0,61,0.97,5,1,187.0,1
44,4086.0,86,0.03,9,0,388.0,0
29,5629.0,6,0.12,6,0,454.0,0
64,5919.0,89,0.17,7,0,456.0,0
27,3195.0,55,0.9,5,1,233.0,0
25,1500.0,48,0.27,8,0,357.0,0
66,7536.0,76,0.33,4,0,507.0,0
32,4672.0,62,0.24,3,0,413.0,0
50,3973.0,6,0.26,4,0,439.0,0
22,6033.0,98,0.7,5,0,458.0,0
45,5497.0,9,0.88,1,0,446.0,0
59,7255.0,13,0.62,8,0,479.0,0
30,7509.0,92,0.66,4,1,399.0,0
45,5335.0,60,0.01,9,1,431.0,0
26,3184.0,40,0.94,3,1,263.0,1
35,1902.0,13,0.75,3,0,289.0,1
32,4576.0,9,0.09,8,0,430.0,0
40,5166.0,7,0.66,3,1,343.0,0
68,4343.0,88,0.52,8,0,382.0,0
62,4803.0,17,0.89,8,1,313.0,0
25,3861.0,49,0.54,2,1,301.0,0
37,2277.0,32,0.5,4,1,282.0,1
26,6996.0,7,0.77,2,1,387.0,0
37,5693.0,20,0.61,6,0,422.0,0
37,4719.0,11,0.84,3,0,369.0,0
58,2391.0,9,0.65,5,2,303.0,0
29,4209.0,45,0.24,8,0,447.0,0
34,7104.0,17,0.89,5,0,408.0,0
33,5800.0,83,0.54,1,0,400.0,0
43,4705.0,57,0.53,4,1,324.0,0
65,9548.0,4,0.41,9,0,545.0,0
52,4283.0,42,0.73,3,0,313.0,0
63,6255.0,61,0.67,6,0,422.0,0
43,4093.0,53,0.06,4,0,449.0,0
47,6703.0,58,0.89,3,0,476.0,0
20,2403.0,60,0.92,7,1,254.0,1
59,4751.0,41,0.55,5,0,389.0,0
50,3789.0,78,0.8,1,0,317.0,0
60,4917.0,75,0.23,1,1,394.0,0
34,2398.0,53,0.6,2,0,345.0,0
31,3080.0,16,0.36,7,0,316.0,0
44,6996.0,88,0.58,7,1,460.0,0
30,6019.0,85,0.5,1,1,381.0,0
49,3777.0,15,0.53,5,1,310.0,0
47,5480.0,30,0.58,1,0,406.0,0
29,3902.0,56,0.08,6,1,382.0,0
59,2885.0,59,0.16,3,1,302.0,0
36,6842.0,73,0.49,3,0,463.0,0
63,5156.0,78,0.91,1,0,329.0,0
56,5876.0,28,0.16,3,0,448.0,0
66,8175.0,61,0.8,2,2,356.0,0
37,4404.0,87,0.57,8,0,348.0,0
40,6133.0,18,0.17,4,0,455.0,0
20,7370.0,44,0.42,8,2,373.0,0
42,3324.0,23,0.92,1,1,242.0,1
25,5437.0,24,0.03,6,0,418.0,0
38,5428.0,75,0.32,3,1,413.0,0
54,5011.0,70,0.36,5,0,462.0,0
42,6392.0,49,0.44,9,0,442.0,0
29,4719.0,21,0.48,6,0,328.0,0
66,3886.0,86,0.69,4,0,328.0,0
64,4292.0,22,0.02,4,1,341.0,0
44,1500.0,5,0.95,8,0,277.0,1
53,5356.0,36,0.09,4,1,423.0,0
28,1500.0,94,0.57,5,1,241.0,1
37,3968.0,72,0.78,8,0,300.0,0
53,5649.0,85,0.96,9,0,401.0,0
